endTime,artistName,trackName,msPlayed
2020-10-27 20:20,Title Fight,Your Pain Is Mine Now,243786
2020-10-27 20:21,Title Fight,Safe In Your Skin,37407
2020-10-27 20:25,Washed Out,Too Late,252409
2020-10-27 20:29,Washed Out,Feel It All Around,192080
2020-10-27 21:08,Washed Out,Time to Walk Away,181054
2020-10-27 21:11,Cocteau Twins,Orange Appled,169960
2020-10-27 21:15,Washed Out,It All Feels Right,245880
2020-10-27 21:19,Washed Out,Paralyzed,201245
2020-10-27 21:22,Washed Out,Floating By,221706
2020-10-27 21:46,Washed Out,New Theory,123022
2020-10-27 21:52,Wild Nothing,Chinatown,317690
2020-10-27 21:54,Wild Nothing,Blue Wings,116286
2020-10-27 23:08,Lush,Desire Lines,459506
2020-10-27 23:12,Tennis,Viv Without The N,224040
2020-10-27 23:15,Tennis,Superstar,167695
2020-10-28 03:47,Lush,Desire Lines,514013
2020-10-28 03:51,Kanye West,Real Friends,251573
2020-10-28 03:54,Cocteau Twins,Orange Appled,169960
2020-10-28 03:59,Cocteau Twins,Pink Orange Red,282866
2020-10-28 05:30,Tennis,Viv Without The N,176024
2020-10-28 05:31,Slowdive,40 Days,107818
2020-10-28 05:34,Lush,Desire Lines,139434
2020-10-28 05:35,Ride,Vapour Trail - 2001 Remaster,94208
2020-10-28 05:36,Ride,Seagull - 2001 Remaster,31402
2020-10-28 05:39,Pale Saints,Kinky Love,173845
2020-10-28 05:44,Pale Saints,Sight of You,8064
2020-10-28 05:44,The Cure,Lovesong - 2010 Remaster,4906
2020-10-28 05:44,The Cure,Last Dance - 2010 Remaster,320
2020-10-28 05:44,The Cure,Disintegration - 2010 Remaster,2922
2020-10-28 05:46,The Cure,Lullaby - 2010 Remaster,30869
2020-10-28 05:47,The Cure,Plainsong - 2010 Remaster,76095
2020-10-28 05:52,The Cure,Fascination Street - 2010 Remaster,113152
2020-10-28 05:55,The Cure,Lullaby - 2010 Remaster,68160
2020-10-28 08:38,Lush,Desire Lines,433877
2020-10-28 22:14,The Cure,Plainsong - 2010 Remaster,9386
2020-10-28 22:19,The Cure,Plainsong - 2010 Remaster,304274
2020-10-28 22:23,The Cure,Lullaby - 2010 Remaster,249880
2020-10-28 22:26,System Of A Down,Chop Suey!,208051
2020-10-28 22:33,The Cure,Fascination Street - 2010 Remaster,316173
2020-10-28 22:42,The Cure,The Same Deep Water as You - 2010 Remaster,562906
2020-10-28 22:45,Title Fight,Murder Your Memory,156720
2020-10-28 22:45,The Cure,Prayers for Rain - 2010 Remaster,10802
2020-10-28 22:51,Title Fight,Murder Your Memory,3330
2020-10-28 22:51,Title Fight,Your Pain Is Mine Now,243786
2020-10-28 22:54,Title Fight,Dizzy,220914
2020-10-28 22:58,Alina Baraz,Frank,209838
2020-10-28 23:03,Kanye West,Real Friends,251573
2020-10-29 03:37,Pusha T,Santeria,6666
2020-10-29 03:42,The Cure,Plainsong - 2010 Remaster,317346
2020-10-29 03:46,Pale Saints,Kinky Love,244240
2020-10-29 03:57,Lush,Desire Lines,505816
2020-10-29 04:01,Tennis,Viv Without The N,224040
2020-10-29 04:04,Tennis,Superstar,175346
2020-10-29 04:07,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,172893
2020-10-29 04:11,Mall Grab,Reconnaissance,256499
2020-10-29 06:00,Lush,Desire Lines,450467
2020-10-29 08:38,Lush,Desire Lines,269792
2020-10-29 08:42,DIIV,Take Your Time,131250
2020-10-29 08:42,DIIV,Bent (Roi's Song),12805
2020-10-29 08:43,DIIV,Sometime,23754
2020-10-29 08:44,DIIV,Doused,95155
2020-10-29 08:44,DIIV,Blankenship,3471
2020-10-29 08:45,DIIV,Earthboy,38069
2020-10-29 08:45,DIIV,Valentine,10553
2020-10-29 08:45,DIIV,Doused,1044
2020-10-29 17:15,Coi Leray,Slide (with Gunna),12245
2020-10-29 17:16,H.E.R.,Slide,84842
2020-10-29 17:26,H.E.R.,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",7658
2020-10-29 18:55,Lush,Desire Lines,455180
2020-10-29 18:58,Pale Saints,Kinky Love,180024
2020-10-29 21:42,Lush,Desire Lines,24216
2020-10-29 21:42,Pale Saints,Kinky Love,244240
2020-10-29 21:59,The Cure,Plainsong - 2010 Remaster,575181
2020-10-29 22:19,Pale Saints,Kinky Love,244240
2020-10-29 22:24,Lush,Desire Lines,115852
2020-10-29 22:31,Lush,Desire Lines,432929
2020-10-29 22:39,Tennis,Viv Without The N,224040
2020-10-29 22:42,Tennis,Superstar,175346
2020-10-29 22:42,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,616
2020-10-29 22:46,Washed Out,Leave You Behind,232972
2020-10-29 22:50,Washed Out,A Dedication,257000
2020-10-29 22:50,Everything But The Girl,Low Tide of the Night - 2015 Remaster,1290
2020-10-29 22:55,Brothertiger,Mothers Talk,262500
2020-10-29 22:55,Ross from Friends,The Revolution,0
2020-10-29 22:55,Brothertiger,I Believe,3065
2020-10-29 22:58,Brothertiger,Shout,137206
2020-10-29 23:01,Brothertiger,Shout,204034
2020-10-29 23:07,Brothertiger,Everybody Wants to Rule the World,7907
2020-10-29 23:07,Brothertiger,The Working Hour,353000
2020-10-30 00:57,Brothertiger,Mothers Talk,506751
2020-10-30 01:01,Brothertiger,Mothers Talk,262500
2020-10-30 01:05,Brothertiger,I Believe,240000
2020-10-30 01:08,Brothertiger,Broken,202500
2020-10-30 01:12,Brothertiger,Head over Heels,241000
2020-10-30 01:17,Brothertiger,Listen,277587
2020-10-30 01:23,Brothertiger,The Working Hour,353000
2020-10-30 01:26,Brothertiger,Everybody Wants to Rule the World,208621
2020-10-30 01:28,Brothertiger,I Believe,112082
2020-10-30 01:32,Brothertiger,Broken,199041
2020-10-30 01:36,Brothertiger,Broken,223281
2020-10-30 01:40,Brothertiger,Mothers Talk,262500
2020-10-30 01:44,Brothertiger,I Believe,240000
2020-10-30 01:46,Brothertiger,Head over Heels,85475
2020-10-30 01:49,Tennis,Superstar,175346
2020-10-30 01:49,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,37126
2020-10-30 01:54,Washed Out,Before,286413
2020-10-30 02:10,Nas,One Love (feat. Q-Tip),325653
2020-10-30 02:12,Cocteau Twins,Orange Appled,169960
2020-10-30 02:16,Bicep,Apricots,246506
2020-10-30 02:21,Grimes,Genesis,255320
2020-10-30 02:26,Beach House,Space Song,320466
2020-10-30 02:30,Washed Out,Reckless Desires,264269
2020-10-30 02:35,Slowdive,Sing,291453
2020-10-30 02:41,Mobb Deep,"Shook Ones, Pt. II",318960
2020-10-30 03:35,Lush,Desire Lines,26112
2020-10-30 03:41,Brothertiger,The Working Hour,353000
2020-10-30 03:46,Brothertiger,Mothers Talk,262500
2020-10-30 03:49,Brothertiger,Broken,202500
2020-10-30 03:52,Brothertiger,Listen,54901
2020-10-30 03:57,Brothertiger,Mothers Talk,185465
2020-10-30 03:58,Brothertiger,I Believe,10418
2020-10-30 04:01,Brothertiger,Broken,208638
2020-10-30 04:05,Brothertiger,Head over Heels,241000
2020-10-30 04:36,Brothertiger,Listen,320544
2020-10-30 18:09,Brothertiger,Broken,202500
2020-10-30 18:14,Brothertiger,Mothers Talk,262500
2020-10-30 18:21,Lush,Desire Lines,459506
2020-10-30 18:22,Brothertiger,Head over Heels,29703
2020-10-30 18:26,Brothertiger,Everybody Wants to Rule the World,261000
2020-10-30 18:32,Brothertiger,Mothers Talk,4287
2020-10-30 18:37,Frank Ocean,Super Rich Kids,304760
2020-10-30 18:37,Frank Ocean,Pilot Jones,30884
2020-10-30 18:41,Frank Ocean,Lost,234093
2020-10-30 18:42,Frank Ocean,White,76280
2020-10-30 18:46,Frank Ocean,Monks,192385
2020-10-30 18:50,Beach House,Myth,258653
2020-10-30 18:55,Beach House,Wild,298320
2020-10-30 19:00,Beach House,Lazuli,301866
2020-10-30 20:04,Beach House,Other People,167830
2020-10-30 20:08,Washed Out,Too Late,250705
2020-10-30 20:08,Washed Out,Face Up,2972
2020-10-30 20:08,Washed Out,Time to Walk Away,12097
2020-10-30 20:11,Washed Out,Paralyzed,201245
2020-10-30 20:28,Washed Out,Reckless Desires,264269
2020-10-30 20:29,Washed Out,Game of Chance,15417
2020-10-30 20:33,Washed Out,You and I,1743
2020-10-30 20:33,Washed Out,Before,286346
2020-10-30 20:41,Washed Out,Echoes,456573
2020-10-30 21:14,Washed Out,Echoes,178306
2020-10-30 22:15,Lush,Desire Lines,6548
2020-10-30 22:25,Lush,Desire Lines,458292
2020-10-30 22:31,M83,Gone,367480
2020-10-30 22:31,M83,Beauties can die,358
2020-10-30 22:36,M83,Run Into Flowers,249426
2020-10-30 22:39,M83,In church,559
2020-10-30 22:40,M83,Birds,48959
2020-10-30 22:44,M83,Unrecorded,251733
2020-10-30 22:44,M83,Run Into Flowers,31875
2020-10-30 22:45,M83,"On a white lake, near a green mountain",10332
2020-10-31 00:04,M83,Unrecorded,124470
2020-10-31 05:06,Beach House,Myth,258653
2020-10-31 05:11,Beach House,Wild,298320
2020-10-31 05:31,Beach House,Lazuli,142365
2020-10-31 05:36,Brothertiger,Mothers Talk,262500
2020-10-31 05:39,Brothertiger,Broken,202500
2020-10-31 05:41,Brothertiger,I Believe,125806
2020-10-31 20:01,Brothertiger,I Believe,5363
2020-10-31 20:04,Brothertiger,Broken,202500
2020-10-31 20:12,Brothertiger,Mothers Talk,262500
2020-10-31 20:13,Brothertiger,Head over Heels,6549
2020-10-31 20:16,Brothertiger,Broken,202500
2020-10-31 20:17,Brothertiger,Head over Heels,59119
2020-10-31 20:18,Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),25541
2020-10-31 20:19,Nas,Represent,50433
2020-10-31 20:21,Freddie Gibbs,4 Thangs (feat. Big Sean & Hit-Boy),116826
2020-10-31 20:24,Freddie Gibbs,Thuggin’,226520
2020-10-31 20:25,Earl Sweatshirt,Riot!,66133
2020-10-31 20:27,J Dilla,Don't Cry,119386
2020-10-31 20:30,JPEGMAFIA,Does This Ski Mask Make Me Look Fat?,168259
2020-10-31 20:32,Tierra Whack,Dora,92972
2020-10-31 20:37,Grimes,Realiti,306532
2020-10-31 20:42,Grimes,World Princess part II,305752
2020-10-31 20:43,Grimes,Venus Fly,12308
2020-10-31 20:46,Grimes,Violence - Original Mix,220616
2020-10-31 20:48,Grimes,Delete Forever,92190
2020-10-31 21:24,Lush,Sweetness and Light,12751
2020-10-31 21:24,Lush,Desire Lines,911274
2020-10-31 21:27,Washed Out,Too Late,694
2020-10-31 21:27,Cocteau Twins,Orange Appled,2113
2020-10-31 21:27,Cocteau Twins,Orange Appled,169960
2020-10-31 21:32,Cocteau Twins,Pink Orange Red,282866
2020-10-31 21:35,Cocteau Twins,Crushed,193153
2020-10-31 21:38,Slowdive,40 Days,195573
2020-10-31 22:27,Slowdive,Alison,216150
2020-10-31 22:33,Slowdive,Alison,6664
2020-10-31 22:38,Brothertiger,Mothers Talk,262500
2020-10-31 22:42,Aminé,"Pressure In My Palms (feat. slowthai, Vince Staples)",271454
2020-10-31 22:44,Brothertiger,I Believe,3307
2020-10-31 22:48,Grimes,Genesis,255320
2020-10-31 22:52,Grimes,Eight,9709
2020-10-31 22:52,Grimes,Oblivion,251266
2020-10-31 22:57,Grimes,Oblivion,251266
2020-11-01 00:54,Grimes,Kill V. Maim,44473
2020-11-01 01:02,Bicep,Dahlia,470281
2020-11-01 01:07,Bicep,The Game,295410
2020-11-01 01:07,Bicep,You,2948
2020-11-01 01:15,H.E.R.,Slide,474096
2020-11-01 01:21,Kanye West,Devil In A New Dress,351946
2020-11-01 01:30,Kanye West,Runaway,547733
2020-11-01 01:35,Kanye West,All Of The Lights,299613
2020-11-01 01:39,Kanye West,I Wonder,243440
2020-11-01 01:43,Kanye West,Flashing Lights,237506
2020-11-01 01:44,Kanye West,Hell Of A Life,13815
2020-11-01 01:45,Kanye West,Follow God,104591
2020-11-01 01:46,Kanye West,Closed On Sunday,35541
2020-11-01 01:51,KIDS SEE GHOSTS,4th Dimension,281873
2020-11-01 01:55,Kanye West,Real Friends,251573
2020-11-01 01:58,Pusha T,What Would Meek Do?,153266
2020-11-01 02:01,Pusha T,Santeria,176026
2020-11-01 02:03,Pusha T,The Games We Play,166120
2020-11-01 02:06,Wiz Khalifa,Getting Loose (feat. Problem),181843
2020-11-01 02:10,A$AP Ferg,Jet Lag,203720
2020-11-01 02:13,A$AP Ferg,Ride,201386
2020-11-01 02:16,A$AP Ferg,Pups (feat. A$AP Rocky),148733
2020-11-01 02:20,Desiigner,Panda,246761
2020-11-01 02:25,Kanye West,Champions,334253
2020-11-01 02:30,Mac Miller,Fight the Feeling,270195
2020-11-01 02:33,The East Flatbush Project,Tried By 12,174666
2020-11-01 02:39,Nas,Life's a Bitch (feat. AZ & Olu Dara),379793
2020-11-01 02:42,Vince Staples,Feels Like Summer,149026
2020-11-01 03:35,Rapsody,2 AM,168269
2020-11-01 03:39,Pale Saints,Kinky Love,244240
2020-11-01 03:43,Slowdive,Erik's Song,265666
2020-11-01 03:50,Slowdive,Ballad Of Sister Sue,306838
2020-11-01 03:54,Slowdive,Celia's Dream,242883
2020-11-01 04:01,Slowdive,Catch The Breeze,19684
2020-11-01 04:01,Slowdive,Catch The Breeze,259453
2020-11-01 04:02,Slowdive,Ballad Of Sister Sue,5270
2020-11-01 04:33,Slowdive,Erik's Song,219498
2020-11-01 18:50,Brothertiger,Mothers Talk,262500
2020-11-01 18:53,Brothertiger,Broken,202500
2020-11-01 18:53,Brothertiger,I Believe,17509
2020-11-01 18:59,Slowdive,Waves,359031
2020-11-01 19:03,Slowdive,Brighter,229186
2020-11-01 19:08,Slowdive,The Sadman,285146
2020-11-01 19:55,Slowdive,Primal,75472
2020-11-01 21:34,Slowdive,Primal,214714
2020-11-01 21:37,Grimes,Violence - Original Mix,220616
2020-11-01 21:38,Grimes,Delete Forever,10200
2020-11-01 21:40,Grimes,Oblivion,51780
2020-11-01 21:43,Grimes,Oblivion,152856
2020-11-01 21:48,Nas,One Love (feat. Q-Tip),325653
2020-11-01 22:01,Pusha T,What Would Meek Do?,296
2020-11-02 02:18,Pusha T,What Would Meek Do?,157214
2020-11-02 02:27,Kanye West,Runaway,547733
2020-11-02 02:31,Kanye West,I Wonder,243440
2020-11-02 02:35,Kanye West,Flashing Lights,237506
2020-11-02 02:37,Kanye West,Follow God,104591
2020-11-02 02:38,Pusha T,Come Back Baby,45511
2020-11-02 02:38,Blood Orange,Always Let U Down,232
2020-11-02 02:38,Blood Orange,It Is What It Is,998
2020-11-02 02:43,Blood Orange,Always Let U Down,313546
2020-11-02 02:44,Blood Orange,On the Line,54234
2020-11-02 02:54,Blood Orange,Chosen,551357
2020-11-02 02:57,Blood Orange,Dark & Handsome,153750
2020-11-02 03:01,Blood Orange,You're Not Good Enough,257973
2020-11-02 03:05,Sky Ferreira,Everything Is Embarrassing,249906
2020-11-02 03:13,Lush,Desire Lines,459506
2020-11-02 03:13,Tennis,Viv Without The N,10217
2020-11-02 03:16,Lush,Desire Lines,170354
2020-11-02 03:19,Tennis,Superstar,175346
2020-11-02 03:22,Tennis,Viv Without The N,224040
2020-11-02 03:23,Tennis,Superstar,11184
2020-11-02 03:31,Mall Grab,Positive Energy Forever,507428
2020-11-02 03:34,Turnstile,Yes I Need My Generator,148894
2020-11-02 03:40,Mall Grab,Strangers,7035
2020-11-02 03:40,Mall Grab,Sleepless,315210
2020-11-02 07:20,Slowdive,Celia's Dream,10762
2020-11-02 07:20,Slowdive,Catch The Breeze,22743
2020-11-02 07:20,Slowdive,Spanish Air,15185
2020-11-02 07:20,Slowdive,Altogether,12724
2020-11-02 07:21,Slowdive,Here She Comes,6791
2020-11-02 07:26,Slowdive,Sing,18564
2020-11-02 08:50,Slowdive,Alison,32124
2020-11-02 09:04,Turnstile,Yes I Need My Generator,120813
2020-11-02 18:28,Slowdive,Brighter,229186
2020-11-02 18:33,Slowdive,The Sadman,285146
2020-11-02 18:39,Slowdive,Primal,331386
2020-11-02 18:44,Slowdive,Slowdive,317066
2020-11-02 18:49,Slowdive,Avalyn I,292093
2020-11-02 18:57,Slowdive,Avalyn II,489573
2020-11-02 19:03,Slowdive,Morningrise,376579
2020-11-02 19:12,Slowdive,She Calls,45393
2020-11-02 19:12,Slowdive,She Calls,9775
2020-11-02 19:16,Slowdive,40 Days,195573
2020-11-02 19:17,Slowdive,Sing,73406
2020-11-02 19:17,Slowdive,Here She Comes,1904
2020-11-02 19:17,Slowdive,Souvlaki Space Station,6431
2020-11-02 19:39,Slowdive,When the Sun Hits,729949
2020-11-02 19:40,Slowdive,Altogether,26836
2020-11-02 20:13,Lush,Desire Lines,938354
2020-11-02 20:15,Slowdive,Brighter,66989
2020-11-02 20:17,Lush,Desire Lines,53525
2020-11-02 20:23,Lush,Desire Lines,235906
2020-11-02 20:26,Slowdive,Brighter,205173
2020-11-02 20:30,Slowdive,The Sadman,211531
2020-11-02 20:35,Slowdive,Primal,328214
2020-11-02 22:52,Slowdive,Slowdive,309591
2020-11-02 23:00,Lush,Desire Lines,459506
2020-11-02 23:05,Slowdive,Slowdive,317066
2020-11-02 23:10,Slowdive,Avalyn I,292093
2020-11-02 23:15,Slowdive,Morningrise,260506
2020-11-02 23:41,Slowdive,She Calls,338320
2020-11-02 23:46,Slowdive,Losing Today,301320
2020-11-02 23:49,Tennis,Viv Without The N,224040
2020-11-02 23:54,Tennis,Superstar,175346
2020-11-02 23:55,Mall Grab,Reconnaissance,2438
2020-11-02 23:55,Mall Grab,Positive Energy Forever,34342
2020-11-02 23:55,Nite Fleit,Hot Bot,1300
2020-11-02 23:55,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,3749
2020-11-02 23:59,A$AP Ferg,Jet Lag,203720
2020-11-03 00:28,A$AP Ferg,WAM,1683
2020-11-03 02:33,Slowdive,Catch The Breeze,39578
2020-11-03 02:41,Slowdive,Morningrise,250671
2020-11-03 02:46,Slowdive,Primal,331386
2020-11-03 02:51,Slowdive,Slowdive,0
2020-11-03 02:56,Brothertiger,Mothers Talk,324603
2020-11-03 02:58,Kanye West,Closed On Sunday,5262
2020-11-03 02:58,Kanye West,Follow God,104591
2020-11-03 03:21,Lush,Desire Lines,231375
2020-11-03 04:51,Beach House,Myth,258653
2020-11-03 04:56,Beach House,Wild,298320
2020-11-03 05:28,Beach House,Lazuli,236127
2020-11-03 19:08,Slowdive,Primal,331386
2020-11-03 19:14,Slowdive,Slowdive,317066
2020-11-03 19:18,Slowdive,Avalyn I,292093
2020-11-03 19:19,Slowdive,Avalyn II,12178
2020-11-03 19:23,Slowdive,Morningrise,260506
2020-11-03 19:29,Slowdive,She Calls,338320
2020-11-03 19:34,Slowdive,Losing Today,301320
2020-11-03 19:36,Slowdive,Golden Hair,122460
2020-11-03 19:39,Cocteau Twins,Cherry-coloured Funk,192466
2020-11-03 19:42,Cocteau Twins,Pitch the Baby,192334
2020-11-03 19:47,Cocteau Twins,I Wear Your Ring,162
2020-11-03 19:47,Cocteau Twins,Heaven Or Las Vegas,298400
2020-11-03 19:50,DIIV,Past Lives,141626
2020-11-03 19:53,DIIV,Human,177480
2020-11-03 19:57,DIIV,Air Conditioning,270173
2020-11-03 20:21,DIIV,How Long Have You Known,5963
2020-11-03 20:26,Blood Orange,Always Let U Down,313546
2020-11-03 20:33,Blood Orange,Chosen,404480
2020-11-03 20:36,Blood Orange,High Street,178040
2020-11-03 20:37,Blood Orange,On the Line,24473
2020-11-03 20:41,Blood Orange,Chosen,133417
2020-11-03 20:43,Blood Orange,Clipped On,119337
2020-11-03 20:45,Sky Ferreira,Everything Is Embarrassing,68289
2020-11-03 20:49,Blood Orange,Chosen,156413
2020-11-04 02:15,Blood Orange,Dark & Handsome,91695
2020-11-04 03:08,Blood Orange,Dark & Handsome,21385
2020-11-04 03:13,Washed Out,Reckless Desires,264269
2020-11-04 03:16,Washed Out,Hide,207781
2020-11-04 03:27,Washed Out,Face Up,3668
2020-11-04 03:27,Washed Out,Paralyzed,201245
2020-11-04 03:28,Washed Out,Soft,10448
2020-11-04 03:28,Mark Morrison,Return of the Mack - C&J Extended Mix,4411
2020-11-04 03:28,070 Shake,Guilty Conscience - Tame Impala Remix,2391
2020-11-04 03:30,Bad Bunny,BENDICIONES,118328
2020-11-04 04:38,Kendrick Lamar,"Bitch, Don’t Kill My Vibe",310720
2020-11-04 04:44,Kendrick Lamar,Money Trees,386906
2020-11-04 04:46,Kendrick Lamar,Poetic Justice,95949
2020-11-04 05:15,Frank Ocean,DHL,18754
2020-11-04 05:15,Frank Ocean,In My Room,73694
2020-11-04 05:17,Aminé,"Pressure In My Palms (feat. slowthai, Vince Staples)",124017
2020-11-04 07:35,EARTHGANG,Meditate (feat. J.I.D.),25123
2020-11-04 07:35,Slowdrive,Albatros,12492
2020-11-04 07:39,Slowdive,Morningrise,260506
2020-11-04 07:45,Slowdive,Losing Today,8138
2020-11-04 07:45,Slowdive,She Calls,336199
2020-11-04 07:45,Slowdive,Golden Hair,13130
2020-11-04 07:49,Slowdive,40 Days,182601
2020-11-04 07:52,Slowdive,40 Days,192388
2020-11-04 07:55,Slowdive,40 Days,190995
2020-11-04 07:58,Slowdive,40 Days,195573
2020-11-04 08:03,Slowdive,Sing,291453
2020-11-04 08:05,Slowdive,Here She Comes,139706
2020-11-04 08:11,Slowdive,Souvlaki Space Station,359373
2020-11-04 08:23,Slowdive,Avalyn I,4713
2020-11-04 08:23,Slowdive,When the Sun Hits,46415
2020-11-04 09:08,Slowdive,Slowdive,15452
2020-11-04 19:40,Washed Out,Before,286346
2020-11-04 19:45,Kendrick Lamar,Swimming Pools (Drank) - Extended Version,313786
2020-11-04 19:51,Kendrick Lamar,The Recipe - Bonus Track,352853
2020-11-04 19:55,Washed Out,Don't Give Up,234679
2020-11-04 20:15,Toro y Moi,So Many Details,265001
2020-11-04 20:20,Wild Nothing,Nocturne,318960
2020-11-04 20:25,Wild Nothing,Through the Grass,260857
2020-11-04 20:28,Wild Nothing,Only Heather,200656
2020-11-04 21:06,Wild Nothing,This Chain Won't Break,115096
2020-11-04 21:13,Wild Nothing,Paradise,330893
2020-11-04 21:14,Wild Nothing,Counting Days,66562
2020-11-04 21:20,Tennis,Viv Without The N,283250
2020-11-04 21:24,DOS,Need U,1300
2020-11-04 21:24,Tennis,Superstar,175346
2020-11-04 21:24,DOS,Red Moon,0
2020-11-04 22:10,DOS,Red Moon,195326
2020-11-04 23:38,Bicep,Dahlia,446380
2020-11-04 23:44,DOS,Lucid Dreams,348444
2020-11-04 23:51,DOS,Need U,296419
2020-11-05 03:25,George FitzGerald,Burns - DJ Seinfeld Remix,44791
2020-11-05 03:33,Harrison BDP,Decompression,476015
2020-11-05 03:39,Ross from Friends,Epiphany,324086
2020-11-05 09:18,Ross from Friends,There's A Hole In My Heart,196197
2020-11-05 19:56,Brothertiger,Mothers Talk,212160
2020-11-05 19:57,Brothertiger,Broken,53183
2020-11-05 22:49,Brothertiger,Broken,204752
2020-11-05 22:50,Brothertiger,Head over Heels,57168
2020-11-05 22:57,Brothertiger,Mothers Talk,344722
2020-11-05 23:19,Brothertiger,Everybody Wants to Rule the World,66665
2020-11-05 23:45,Solange,Losing You,252911
2020-11-05 23:49,Frank Ocean,Lost,234093
2020-11-05 23:49,Frank Ocean,White,19282
2020-11-05 23:57,Lush,Desire Lines,459506
2020-11-05 23:57,Lush,The Invisible Man,0
2020-11-06 00:01,Slowdive,Morningrise,260506
2020-11-06 00:05,Slowdive,Brighter,229186
2020-11-06 00:08,Slowdive,Primal,164875
2020-11-06 01:06,Slowdive,Primal,166520
2020-11-06 01:11,Slowdive,Slowdive,317066
2020-11-06 01:16,Slowdive,She Calls,338320
2020-11-06 01:21,Slowdive,When the Sun Hits,285906
2020-11-06 01:25,Slowdive,40 Days,185882
2020-11-06 01:31,Slowdive,40 Days,195573
2020-11-06 01:35,Slowdive,Alison,232733
2020-11-06 01:39,Slowdive,Alison,232733
2020-11-06 01:44,Slowdive,Sing,291453
2020-11-06 01:44,Slowdive,Here She Comes,13767
2020-11-06 01:48,Vince Staples,Crabs In A Bucket,197800
2020-11-06 01:51,Vince Staples,Big Fish,198133
2020-11-06 01:52,Vince Staples,Alyssa Interlude,74177
2020-11-06 01:55,Vince Staples,Love Can Be...,178826
2020-11-06 01:58,Vince Staples,745,198079
2020-11-06 01:59,Vince Staples,Ramona Park Is Yankee Stadium,4226
2020-11-06 02:02,Vince Staples,Yeah Right,188946
2020-11-06 02:05,Vince Staples,Homage,173040
2020-11-06 02:07,Vince Staples,SAMO,174493
2020-11-06 02:11,Vince Staples,Party People,184638
2020-11-06 02:13,Vince Staples,BagBak,160506
2020-11-06 02:17,Pusha T,If You Know You Know,202120
2020-11-06 02:19,Pusha T,The Games We Play,166120
2020-11-06 02:23,Pusha T,Hard Piano,195733
2020-11-06 02:26,Pusha T,Come Back Baby,206706
2020-11-06 02:29,Pusha T,Santeria,176026
2020-11-06 02:34,Pusha T,What Would Meek Do?,213407
2020-11-06 02:35,Pusha T,Infrared,88284
2020-11-06 02:45,Kanye West,Hell Of A Life,8245
2020-11-06 02:45,Kanye West,Runaway,547733
2020-11-06 02:50,Kanye West,Devil In A New Dress,351946
2020-11-06 02:52,Kanye West,Runaway,77808
2020-11-06 06:25,Brothertiger,Broken,195825
2020-11-06 06:29,Brothertiger,Mothers Talk,262500
2020-11-06 06:30,Brothertiger,I Believe,16487
2020-11-06 06:34,Brothertiger,Mothers Talk,262500
2020-11-06 06:34,Brothertiger,I Believe,779
2020-11-06 06:37,Brothertiger,Broken,202500
2020-11-06 06:37,Brothertiger,Head over Heels,0
2020-11-06 06:45,Lush,Desire Lines,448725
2020-11-06 06:46,MF DOOM,Rapp Snitch Knishes feat. Mr. Fantastik,64400
2020-11-06 06:47,Freddie Gibbs,Crime Pays,24868
2020-11-06 06:47,MF DOOM,Doomsday,42608
2020-11-06 06:48,Freddie Gibbs,Crime Pays,17914
2020-11-06 06:48,Freddie Gibbs,Giannis (feat. Anderson .Paak),37674
2020-11-06 06:50,Freddie Gibbs,Thuggin’,40751
2020-11-06 06:52,J Dilla,Don't Cry,119386
2020-11-06 07:00,The Cure,Plainsong - 2010 Remaster,78284
2020-11-06 07:01,Big L,Put It On,34876
2020-11-06 07:01,Big L,Da Graveyard,20665
2020-11-06 07:02,AZ,Rather Unique,40994
2020-11-06 07:08,AZ,Sugar Hill,17217
2020-11-06 08:00,Nas,Life's a Bitch (feat. AZ & Olu Dara),108251
2020-11-06 18:05,Kanye West,Runaway,22801
2020-11-06 18:09,The xx,Brave For You,9298
2020-11-06 18:09,The xx,Replica,249000
2020-11-06 18:15,Grimes,Oblivion,251266
2020-11-06 18:18,Brothertiger,Mothers Talk,170836
2020-11-06 20:51,Brothertiger,Broken,170388
2020-11-06 20:58,Bicep,Dahlia,365487
2020-11-06 21:01,Brutalist,South Street,9810
2020-11-06 21:01,Kid Travis,Galaxy,169411
2020-11-06 21:08,Delroy Edwards,4 Club Use Only,457456
2020-11-06 21:15,Baltra,Fade Away (Vocal),417704
2020-11-06 21:21,Demuja,Before,6455
2020-11-06 21:21,Demuja,Peggy,55088
2020-11-06 21:26,Bicep,Orca,208491
2020-11-06 21:31,J Dilla,Don't Cry,82858
2020-11-06 22:15,Mall Grab,Liverpool Street In The Rain,332437
2020-11-06 22:20,Mall Grab,Menace II Society,275820
2020-11-06 22:27,Baltra,Fantasy,418420
2020-11-06 22:31,Ross from Friends,Wear Me Down,14994
2020-11-06 22:31,Bicep,Glue,269149
2020-11-06 22:36,Dyone,Only Love Can Set U-Free - Bicep Remix,299528
2020-11-06 22:43,DJ Seinfeld,U,368000
